"Diplosphaera colitermitum"
"Dokdonia diaphoros"
"Dokdonia sp. Hel_I_63"
"Dokdonia sp. Hel1_53"
"Dokdonia sp. PRO95"
"Dolichospermum circinale"
"Dolosigranulum pigrum"
"Donghicola xiamenensis"
"Dongia sp. URHE0060"
"Dorea formicigenerans"
"Dorea longicatena"
"Dorea sp. 5-2"
"Dorea sp. AGR2135"
"Draconibacterium orientale"
"Duganella zoogloeoides"
"Dyadobacter alkalitolerans"
"Dyadobacter beijingensis"
"Dyadobacter crusticola"
"Dyadobacter tibetensis"
"Dyella ginsengisoli"
"Dyella japonica"
"Dyella jiangningensis"
"Dyella marensis"
"Dysgonomonas capnocytophagoides"
"Dysgonomonas gadei"
"Dysgonomonas mossii"
"Echinicola pacifica"
"Echinicola vietnamensis"
"Ectothiorhodospira haloalkaliphila"
"Ectothiorhodospira sp. PHS-1"
"Edwardsiella hoshinae"
"Edwardsiella ictaluri"
"Edwardsiella piscicida"
"Edwardsiella tarda"
"Eggerthella sp. 1_3_56FAA"
"Eggerthella sp. HGA1"
"Eggerthella sp. YY7918"
"Eggerthia catenaformis"
"Eggerthia catenefornis"
"Ehrlichia chaffeensis"
"Ehrlichia muris"
"Ehrlichia sp. HF"
"Eikenella corrodens"
"Elioraea tepidiphila"
"Elizabethkingia anophelis"
"Elizabethkingia meningoseptica"
"Empedobacter brevis"
"Emticicia oligotrophica"
"endosymbiont of Acanthamoeba sp. UWC8"
"endosymbiont of Bathymodiolus sp."
"endosymbiont of Llaveia axin axin"
"endosymbiont of Riftia pachyptila"
"Endozoicomonas elysicola"
"Enhydrobacter aerosaccus"
"Enorma massiliensis"
"Ensifer adhaerens"
"Ensifer sp. BR816"
"Ensifer sp. TW10"
"Ensifer sp. USDA 6670"
"Ensifer sp. WSM1721"
"Enterobacter aerogenes"
"Enterobacter asburiae"
"Enterobacter cancerogenus"
"Enterobacter cloacae"
"Enterobacter hormaechei"
"Enterobacter lignolyticus"
"Enterobacter massiliensis"
"Enterobacter mori"
"Enterobacter sp. 5-4"
"Enterobacter sp. Ag1"
"Enterobacter sp. B509"
"Enterobacter sp. BIDMC 26"
"Enterobacter sp. BIDMC 27"
"Enterobacter sp. BIDMC 29"
"Enterobacter sp. BIDMC 30"
"Enterobacter sp. BWH 37"
"Enterobacter sp. BWH 39"
"Enterobacter sp. CC120223-11"
"Enterobacter sp. DC1"
"Enterobacter sp. DC3"
"Enterobacter sp. DC4"
"Enterobacter sp. EGD-HP1"
"Enterobacter sp. MGH 10"
"Enterobacter sp. MGH 12"
"Enterobacter sp. MGH 15"
"Enterobacter sp. MGH 16"
"Enterobacter sp. MGH 2"
"Enterobacter sp. MGH 22"
"Enterobacter sp. MGH 23"
"Enterobacter sp. MGH 24"
"Enterobacter sp. MGH 25"
"Enterobacter sp. MGH 26"
"Enterobacter sp. MGH 3"
"Enterobacter sp. MGH 33"
"Enterobacter sp. MGH 34"
"Enterobacter sp. MGH 38"
"Enterobacter sp. MGH 4"
"Enterobacter sp. MGH 6"
"Enterobacter sp. MGH 7"
"Enterobacter sp. MR1"
"Enterobacter sp. R4-368"
"Enterobacter sp. SST3"
"Enterobacter sp. T1-1"
"Enterobacteriaceae bacterium 9_2_54FAA"
"Enterobacteriaceae bacterium LSJC7"
"Enterobacteriaceae bacterium strain FGI 57"
"Enterococcus asini"
"Enterococcus avium"
"Enterococcus caccae"
"Enterococcus casseliflavus"
"Enterococcus cecorum"
"Enterococcus columbae"
"Enterococcus dispar"
"Enterococcus durans"
"Enterococcus faecalis"
"Enterococcus faecium"
"Enterococcus gallinarum"
"Enterococcus gilvus"
"Enterococcus haemoperoxidus"
"Enterococcus hirae"
"Enterococcus italicus"
"Enterococcus malodoratus"
"Enterococcus moraviensis"
"Enterococcus mundtii"
"Enterococcus pallens"
"Enterococcus phoeniculicola"
"Enterococcus raffinosus"
"Enterococcus saccharolyticus"
"Enterococcus sp. 7L76"
"Enterococcus sp. C1"
"Enterococcus sp. GMD1E"
"Enterococcus sp. GMD5E"
"Enterococcus sp. HSIEG1"
"Enterococcus sp. TR"
"Enterococcus sulfureus"
"Enterococcus villorum"
"Enterorhabdus caecimuris"
"Enterorhabdus mucosicola"
"Enterovibrio calviensis"
"Enterovibrio norvegicus"
"Entomoplasma freundtii"
"Entomoplasma lucivorax"
"Entomoplasma luminosum"
"Entomoplasma melaleucae"
"Entomoplasma somnilux"
"Epilithonimonas tenax"
"Epulopiscium sp. 'N.t. morphotype B'"
"Eremococcus coleocola"
"Erwinia amylovora"
"Erwinia billingiae"
"Erwinia mallotivora"
"Erwinia pyrifoliae"
"Erwinia sp. Ejp617"
"Erwinia toletana"
"Erwinia tracheiphila"
"Erysipelothrix rhusiopathiae"
"Erysipelothrix tonsillarum"
"Erysipelotrichaceae bacterium 2_2_44A"
"Erysipelotrichaceae bacterium 21_3"
"Erysipelotrichaceae bacterium 3_1_53"
"Erysipelotrichaceae bacterium 5_2_54FAA"
"Erysipelotrichaceae bacterium 6_1_45"
"Erysipelotrichaceae bacterium NK3D112"
"Erythrobacter litoralis"
"Erythrobacter longus"
"Erythrobacter sp. JL475"
"Escherichia albertii"
"Escherichia coli"
"Escherichia fergusonii"
"Escherichia hermannii"
"Escherichia sp. 1_1_43"
"Escherichia sp. 3_2_53FAA"
"Escherichia sp. 4_1_40B"
"Escherichia sp. KTE11"
"Escherichia sp. KTE114"
"Escherichia sp. KTE159"
"Escherichia sp. KTE31"
"Escherichia sp. KTE52"
"Escherichia sp. KTE96"
"Escherichia sp. TW09231"
"Escherichia sp. TW09276"
"Escherichia sp. TW09308"
"Escherichia sp. TW10509"
"Escherichia sp. TW11588"
"Escherichia sp. TW14182"
"Escherichia sp. TW15838"
"Escherichia vulneris"
"Ethanoligenens harbinense"
"Eubacterium acidaminophilum"
"Eubacterium brachy"
"Eubacterium desmolans"
"Eubacterium limosum"
"Eubacterium oxidoreducens"
"Eubacterium plexicaudatum"
"Eubacterium ramulus"
"Eubacterium rectale"
"Eubacterium ruminantium"
"Eubacterium sp. 14-2"
"Eubacterium sp. 3_1_31"
"Eubacterium sp. AB3007"
"Eubacterium xylanophilum"
"Eudoraea adriatica"
"Euryarchaeota sp."
"Exiguobacterium acetylicum"
"Exiguobacterium alkaliphilum"
"Exiguobacterium antarcticum"
"Exiguobacterium aurantiacum"
"Exiguobacterium marinum"
"Exiguobacterium oxidotolerans"
"Exiguobacterium pavilionensis"
"Exiguobacterium sibiricum"
"Exiguobacterium sp. 8-11-1"
"Exiguobacterium sp. GIC31"
"Exiguobacterium sp. MH3"
"Exiguobacterium sp. NG55"
"Exiguobacterium sp. OS-77"
"Exiguobacterium sp. RIT341"
"Exiguobacterium sp. S17"
"Exiguobacterium undae"
"Facklamia hominis"
"Facklamia ignava"
"Facklamia languida"
"Facklamia sourekii"
"Faecalibacterium prausnitzii"
"Faecalicoccus pleomorphus"
"Faecalitalea cylindroides"
"Fangia hongkongensis"
"Ferrimonas balearica"
"Ferrimonas futtsuensis"
"Ferrimonas kyonanensis"
"Ferrimonas senticii"
"Ferroglobus placidus"
"Fervidicoccus fontis"
"Fervidobacterium pennivorans"
"Fibrella aestuarina"
"Fibrisoma limi"
"Fibrobacter succinogenes"
"Fictibacillus gelatini"
"Fictibacillus macauensis"
"filamentous cyanobacterium ESFC-1"
"Filifactor alocis"
"Fimbriimonas ginsengisoli"
"Finegoldia magna"
"Firmicutes bacterium ASF500"
"Firmicutes bacterium M10-2"
"Fischerella muscicola"
"Fischerella sp. JSC-11"
"Fischerella sp. PCC 9339"
"Fischerella sp. PCC 9431"
"Fischerella sp. PCC 9605"
"Fischerella thermalis"
"Flavobacteriaceae bacterium HQM9"
"Flavobacteriaceae bacterium JJC"
"Flavobacteriaceae bacterium MAR_2010_105"
"Flavobacteriaceae bacterium S85"
"Flavobacterium antarcticum"
"Flavobacterium branchiophilum"
"Flavobacterium cauense"
"Flavobacterium columnare"
"Flavobacterium daejeonense"
"Flavobacterium denitrificans"
"Flavobacterium enshiense"
"Flavobacterium filum"
"Flavobacterium frigidarium"
"Flavobacterium frigoris"
"Flavobacterium gelidilacus"
"Flavobacterium indicum"
"Flavobacterium limnosediminis"
"Flavobacterium psychrophilum"
"Flavobacterium rivuli"
"Flavobacterium saliperosum"
"Flavobacterium sasangense"
"Flavobacterium soli"
"Flavobacterium sp. 83"
"Flavobacterium sp. ACAM 123"
"Flavobacterium sp. B17"
"Flavobacterium sp. CF136"
"Flavobacterium sp. F52"
"Flavobacterium sp. GOBB3-209"
"Flavobacterium sp. GOBB3-C103-3"
"Flavobacterium sp. KJJ"
"Flavobacterium sp. URHB0058"
"Flavobacterium sp. WG21"
"Flavobacterium subsaxonicum"
"Flavobacterium succinicans"
"Flavobacterium suncheonense"
"Flavobacterium swingsii"
"Flavobacterium tegetincola"
"Flavobacterium terrigena"
"Flavonifractor plautii"
"Flectobacillus major"
"Flexibacter elegans"
"Flexibacter litoralis"
"Flexibacter roseolus"
"Flexistipes sinusarabici"
"Flexithrix dorotheae"
"Fluoribacter dumoffii"
"Fluviicola taffensis"
"fodinae"
"Fodinicurvata fenggangensis"
"Fodinicurvata sediminis"
"Formivibrio citricus"
"Formosa agariphila"
"Formosa sp. AK20"
"Francisella hispaniensis"
"Francisella noatunensis"
"Francisella philomiragia"
"Francisella sp. TX077308"
"Francisella tularensis"
"Frankia sp. BCU110501"
"Frankia sp. BMG5.12"
"Frankia sp. BMG5.23"
"Frankia sp. CN3"
"Frankia sp. DC12"
"Frankia sp. EuI1c"
"Frankia sp. EUN1f"
"Frankia sp. Iso899"
"Frankia sp. QA3"
"Frankia symbiont of Datisca glomerata"
"Frateuria aurantia"
"Frateuria terrea"
"Fructobacillus durionis"
"Fructobacillus fructosus"
"Fructobacillus pseudoficulneus"
"Fulvivirga imtechensis"
"Fusobacterium gonidiaformans"
"Fusobacterium mortiferum"
"Fusobacterium necrophorum"
"Fusobacterium nucleatum"
"Fusobacterium periodonticum"
"Fusobacterium russii"
"Fusobacterium sp."
"Fusobacterium sp. CM1"
"Fusobacterium sp. CM21"
"Fusobacterium sp. CM22"
"Fusobacterium sp. OBRC1"
"Fusobacterium sp. oral taxon 370"
"Fusobacterium ulcerans"
"Fusobacterium varium"
"Gaetbulibacter saemankumensis"
"Galbibacter marinus"
"Gallaecimonas xiamenensis"
"Gallibacterium anatis"
"Gallionella capsiferriformans"
"gamma proteobacterium BDW918"
"gamma proteobacterium HdN1"
"gamma proteobacterium HIMB30"
"gamma proteobacterium HIMB55"
"gamma proteobacterium HTCC5015"
"gamma proteobacterium IMCC1989"
"gamma proteobacterium IMCC3088"
"gamma proteobacterium L18"
"gamma proteobacterium NOR5-3"
"gamma proteobacterium WG36"
"Gammaproteobacteria bacterium MOLA455"
"Gardnerella vaginalis"
"Gayadomonas joobiniege"
"Geitlerinema sp. PCC 7105"
"Geitlerinema sp. PCC 7407"
"Gelidibacter mesophilus"
"Gemella bergeri"
"Gemella cuniculi"
"Gemella haemolysans"
"Gemella morbillorum"
"Gemella sanguinis"
"Geminicoccus roseus"
"Geminocystis herdmanii"
"Gemmata sp. IIL30"
"Gemmatimonadetes bacterium KBS708"
"Gemmatimonas sp. AP64"
"Gemmobacter nectariphilus"
"Geoalkalibacter ferrihydriticus"
"Geobacillus caldoxylosilyticus"
"Geobacillus kaustophilus"
"Geobacillus sp. A8"
"Geobacillus sp. C56-T2"
"Geobacillus sp. C56-T3"
"Geobacillus sp. CAMR12739"
"Geobacillus sp. CAMR5420"
"Geobacillus sp. GHH01"
"Geobacillus sp. JF8"
"Geobacillus sp. MAS1"
"Geobacillus sp. Y4.1MC1"
"Geobacillus sp. Y412MC52"
"Geobacillus sp. Y412MC61"
"Geobacillus stearothermophilus"
"Geobacillus thermocatenulatus"
"Geobacillus thermodenitrificans"
"Geobacillus thermoglucosidasius"
"Geobacillus thermoleovorans"
"Geobacillus vulcani"
"Geobacter bremensis"
"Geobacter sp. M18"
"Geobacter sulfurreducens"
"Geodermatophilaceae bacterium URHA0031"
"Geodermatophilaceae bacterium URHB0048"
"Geodermatophilaceae bacterium URHB0062"
"Geodermatophilus africanus"
"Geodermatophilus amargosae"
"Geodermatophilus brasiliensis"
"Geodermatophilus normandii"
"Geodermatophilus obscurus"
"Geodermatophilus siccatus"
"Geodermatophilus soli"
"Geodermatophilus sp. DSM 44208"
"Geodermatophilus sp. DSM 44511"
"Geodermatophilus sp. DSM 44513"
"Geodermatophilus taihuensis"
"Geodermatophilus telluris"
"Geopsychrobacter electrodiphilus"
"Geothrix fermentans"
"Geovibrio sp. L21-Ace-BES"
"Giesbergeria anulus"
"Gilliamella apicola"
"Gillisia limnaea"
"Gillisia marina"
"Gillisia sp. CAL575"
"Gillisia sp. Hel_I_29"
"Gillisia sp. Hel_I_86"
"Gillisia sp. JM1"
"Gilvimarinus chinensis"
"Glaciecola agarilytica"
"Glaciecola arctica"
"Glaciecola chathamensis"
"Glaciecola lipolytica"
"Glaciecola mesophila"
"Glaciecola nitratireducens"
"Glaciecola pallidula"
"Glaciecola polaris"
"Glaciecola psychrophila"
"Glaciecola punicea"
"Glaciecola sp. 4H-3-7+YE-5"
"Glaciibacter superstes"
"Globicatella sulfidifaciens"
"Gloeobacter kilaueensis"
"Gloeocapsa sp. PCC 73106"
"Glomeribacter sp. 1016415"
"Gluconacetobacter sp. SXCC-1"
"Gluconobacter frateurii"
"Gluconobacter morbifer"
"Gluconobacter oxydans"
"Gluconobacter thailandicus"
"Glycomyces arizonensis"
"Glycomyces tenuis"
"Gordonia aichiensis"
"Gordonia alkanivorans"
"Gordonia amarae"
"Gordonia amicalis"
"Gordonia araii"
"Gordonia bronchialis"
"Gordonia effusa"
"Gordonia hirsuta"
"Gordonia kroppenstedtii"
"Gordonia malaquae"
"Gordonia namibiensis"
"Gordonia neofelifaecis"
"Gordonia otitidis"
"Gordonia paraffinivorans"
"Gordonia polyisoprenivorans"
"Gordonia rhizosphera"
"Gordonia rubripertincta"
"Gordonia shandongensis"
"Gordonia sihwensis"
"Gordonia soli"
"Gordonia sp. KTR9"
"Gordonia sputi"
"Gordonia terrae"
"Gordonia westfalica"
"Gottschalkia acidurici"
"Gracilibacillus halophilus"
"Gracilibacillus lacisalsi"
"Gracilimonas tropica"
"Gramella echinicola"
"Gramella portivictoriae"
"Gramella sp. Hel_I_59"
"Granulibacter bethesdensis"
"Granulicatella adiacens"
"Granulicatella elegans"
"Granulicella mallensis"
"Granulicella tundricola"
"Granulicoccus phenolivorans"
"Grimontia hollisae"
"Grimontia sp. AK16"
"Gryllotalpicola ginsengisoli"
"Gulosibacter molinativorax"
"Haematobacter massiliensis"
"Haematobacter missouriensis"
"Haemophilus aegyptius"
"Haemophilus ducreyi"
"Haemophilus haemolyticus"
"Haemophilus influenzae"
"Haemophilus parahaemolyticus"
"Haemophilus parainfluenzae"
"Haemophilus paraphrohaemolyticus"
"Haemophilus parasuis"
"Haemophilus pittmaniae"
"Haemophilus sp. oral taxon 851"
"Haemophilus sputorum"
"Hafnia alvei"
"Hahella ganghwensis"
"Haladaptatus paucihalophilus"
"Halalkalibacillus halophilus"
"Halalkalicoccus jeotgali"
"Halanaerobium hydrogeniformans"
"Halanaerobium praevalens"
"Halanaerobium saccharolyticum"
"Halanaerobium salsuginis"
"Haliangium ochraceum"
"Haliea salexigens"
"Haliscomenobacter hydrossis"
"Hallella seregens"
"haloarchaeon 3A1_DGR"
"Haloarcula amylolytica"
"Haloarcula argentinensis"
"Haloarcula californiae"
"Haloarcula hispanica"
"Haloarcula japonica"
"Haloarcula sinaiiensis"
"Haloarcula vallismortis"
"Halobacillus halophilus"
"Halobacillus kuroshimensis"
"Halobacillus sp. BAB-2008"
"Halobacterium sp. DL1"
"Halobacteroides halobius"
"Halobiforma lacisalsi"
"Halobiforma nitratireducens"
"Halococcus hamelinensis"
"Halococcus morrhuae"
"Halococcus saccharolyticus"
"Halococcus salifodinae"
"Halococcus sp. 197A"
"Halococcus thailandensis"
"Haloferax alexandrinus"
"Haloferax denitrificans"
"Haloferax elongans"
"Haloferax gibbonsii"
"Haloferax larsenii"
"Haloferax lucentense"
"Haloferax mediterranei"
"Haloferax mucosum"
"Haloferax prahovense"
"Haloferax sp. ATB1"
"Haloferax sp. ATCC BAA-644"
"Haloferax sp. ATCC BAA-645"
"Haloferax sp. ATCC BAA-646"
"Haloferax sp. BAB2207"
"Haloferax sulfurifontis"
"Haloferax volcanii"
"Halogeometricum borinquense"
"Haloglycomyces albus"
"Halogranum salarium"
"Halomicrobium katesii"
"Halomonas alkaliantarctica"
"Halomonas anticariensis"
"Halomonas boliviensis"
"Halomonas campaniensis"
"Halomonas cupida"
"Halomonas elongata"
"Halomonas halocynthiae"
"Halomonas halodenitrificans"
"Halomonas jeotgali"
"Halomonas lutea"
"Halomonas meridiana"
"Halomonas muralis"
"Halomonas smyrnensis"
"Halomonas sp. 19A_GOM-1509m"
"Halomonas sp. 23_GOM-1509m"
"Halomonas sp. BC04"
"Halomonas sp. BJGMM-B45"
"Halomonas sp. GFAJ-1"
"Halomonas sp. HAL1"
"Halomonas sp. HL-48"
"Halomonas sp. HTNK1"
"Halomonas sp. KM-1"
"Halomonas sp. TD01"
"Halomonas sp. TG39a"
"Halomonas stevensii"
"Halomonas zhanjiangensis"
"Halomonas zincidurans"
"Halonatronum saccharophilum"
"halophilic archaeon True-ADL"
"Halopiger sp. IIH2"
"Halopiger sp. IIH3"
"Halopiger xanaduensis"
"Haloplanus natans"
"Haloplasma contractile"
"Haloquadratum walsbyi"
"Halorhabdus tiamatea"
"Halorhodospira halochloris"
"Halorubrum aidingense"
"Halorubrum arcis"
"Halorubrum californiense"
"Halorubrum coriense"
"Halorubrum distributum"
"Halorubrum ezzemoulense"
"Halorubrum hochstenium"
"Halorubrum kocurii"
"Halorubrum lipolyticum"
"Halorubrum litoreum"
"Halorubrum saccharovorum"
"Halorubrum sp. BV1"
"Halorubrum sp. T3"
"Halorubrum tebenquichense"
"Halorubrum terrestre"
"Halosarcina pallida"
"Halosimplex carlsbadense"
"Halostagnicola larsenii"
"Halostagnicola sp. A56"
"Halotalea alkalilenta"
"Haloterrigena limicola"
"Haloterrigena salina"
"Haloterrigena thermotolerans"
"Haloterrigena turkmenica"
"Halothece sp. PCC 7418"
"Halothiobacillus neapolitanus"
"Halovivax asiaticus"
"Halovivax ruber"
"Hamadaea tsunoensis"
"Helcococcus kunzii"
"Helcococcus sueciensis"
"Helicobacter bilis"
"Helicobacter bizzozeronii"
"Helicobacter canadensis"
"Helicobacter canis"
"Helicobacter cetorum"
"Helicobacter cinaedi"
"Helicobacter felis"
"Helicobacter fennelliae"
"Helicobacter macacae"
"Helicobacter mustelae"
"Helicobacter pametensis"
"Helicobacter pylori"
"Helicobacter rodentium"
"Helicobacter suis"
"Helicobacter winghamensis"
"Hellea balneolensis"
"Henriciella marina"
"Herbaspirillum frisingense"
"Herbaspirillum huttiense"
"Herbaspirillum lusitanum"
"Herbaspirillum massiliense"
"Herbaspirillum rubrisubalbicans"
"Herbaspirillum seropedicae"
"Herbaspirillum sp. B39"
"Herbaspirillum sp. B501"
"Herbaspirillum sp. B65"
"Herbaspirillum sp. CF444"
"Herbaspirillum sp. GW103"
"Herbaspirillum sp. YR522"
"Herbiconiux sp. YR403"
"Herminiimonas sp. CN"
"Herpetosiphon aurantiacus"
"Hippea alviniae"
"Hippea maritima"
"Hippea sp. KM1"
"Hirschia maritima"
"Hoeflea phototrophica"
"Hoeflea sp. 108"
"Holdemania massiliensis"
"Holophaga foetida"
"Holospora elegans"
"Holospora obtusa"
"Holospora undulata"
"Humibacter albus"
"Hydrocarboniphaga effusa"
"Hydrogenobacter thermophilus"
"Hydrogenobaculum sp. 3684"
"Hydrogenobaculum sp. HO"
"Hydrogenobaculum sp. SHO"
"Hydrogenobaculum sp. SN"
"Hydrogenophaga sp. PBC"
"Hydrogenovibrio marinus"
"Hylemonella gracilis"
"Hymenobacter aerophilus"
"Hymenobacter gelipurpurascens"
"Hymenobacter norwichensis"
"Hymenobacter roseosalivarius"
"Hymenobacter sp. APR13"
"Hymenobacter sp. IS2118"
"Hymenobacter swuensis"
"Hyphomicrobium denitrificans"
"Hyphomicrobium nitrativorans"
"Hyphomicrobium sp. 802"
"Hyphomicrobium sp. 99"
"Hyphomicrobium sp. MC1"
"Hyphomicrobium sulfonivorans"
"Hyphomicrobium zavarzinii"
"Hyphomonas adhaerens"
"Hyphomonas hirschiana"
"Hyphomonas jannaschiana"
"Hyphomonas johnsonii"
"Hyphomonas oceanitis"
"Hyphomonas polymorpha"
"Ideonella sp. B508-1"
"Idiomarina loihiensis"
"Idiomarina sediminum"
"Idiomarina sp. 28-8"
"Idiomarina sp. A28L"
"Idiomarina xiamenensis"
"Ignatzschineria larvae"
"Ignavibacterium album"
"Ignisphaera aggregans"
"Ilumatobacter coccineus"
"Ilumatobacter nonamiensis"
"Ilyobacter polytropus"
"Imtechella halotolerans"
"Indibacter alkaliphilus"
"Inquilinus limosus"
"Intrasporangiaceae bacterium URHB0013"
"Intrasporangium calvum"
"Intrasporangium chromatireducens"
"Intrasporangium oryzae"
"Isoptericola variabilis"
"Janibacter hoylei"
"Janthinobacterium agaricidamnosum"
"Janthinobacterium lividum"
"Janthinobacterium sp. 344"
"Janthinobacterium sp. 551a"
"Janthinobacterium sp. CG3"
"Janthinobacterium sp. HH01"
"Jeotgalicoccus marinus"
"Jeotgalicoccus psychrophilus"
"Jiangella gansuensis"
"Johnsonella ignava"
"Jonesia quinghaiensis"
"Jonquetella anthropi"
"Jonquetella sp. BV3C21"
"Joostella marina"
"Kaistia adipata"
"Kaistia granuli"
"Kallipyga massiliensis"
"Kamptonema formosum"
"Kandleria vitulina"
"Kangiella aquimarina"
"Ketogulonicigenium vulgare"
"Kiloniella laminariae"
"Kineosphaera limosa"
"Kinetoplastibacterium blastocrithidii"
"Kingella denitrificans"
"Kingella kingae"
"Kitasatospora cheerisanensis"
"Kitasatospora setae"
"Kitasatospora sp. SolWspMP-SS2h"
"Klebsiella cf. planticola B43"
"Klebsiella oxytoca"
"Klebsiella pneumoniae"
"Klebsiella sp. 1_1_55"
"Klebsiella sp. 10982"
"Klebsiella sp. 4_1_44FAA"
"Klebsiella sp. AS10"
"Klebsiella sp. BRL6-2"
"Klebsiella sp. GL120222-02"
"Klebsiella sp. KTE92"
"Klebsiella sp. MS 92-3"
"Klebsiella sp. OBRC7"
"Klebsiella variicola"
"Kluyvera ascorbata"
"Kocuria palustris"
"Kocuria rhizophila"
"Kocuria sp. UCD-OTCP"
"Komagataeibacter europaeus"
"Komagataeibacter hansenii"
"Komagataeibacter medellinensis"
"Komagataeibacter oboediens"
"Komagataeibacter xylinus"
"Kordiimonas gwangyangensis"
"Kosakonia radicincitans"
"Kosakonia sacchari"
"Kribbella catacumbae"
"Kribbella flavida"
"Ktedonobacter racemifer"
"Kurthia huakuii"
"Kurthia massiliensis"
"Kurthia sp. Dielmo"
"Kurthia sp. JC8E"
"Kushneria aurantia"
"Kutzneria albida"
"Kutzneria sp. 744"
"Kyrpidia tusciae"
"Labrenzia alexandrii"
"Lachnoanaerobaculum saburreum"
"Lachnoanaerobaculum sp. ICM7"
"Lachnoanaerobaculum sp. MSX33"
"Lachnoanaerobaculum sp. OBRC5-5"
"Lachnobacterium bovis"
"Lachnoclostridium phytofermentans"
"Lachnospira multipara"
"Lachnospiraceae bacterium 1_1_57FAA"
"Lachnospiraceae bacterium 1_4_56FAA"
"Lachnospiraceae bacterium 10-1"
"Lachnospiraceae bacterium 2_1_46FAA"
"Lachnospiraceae bacterium 2_1_58FAA"
"Lachnospiraceae bacterium 28-4"
"Lachnospiraceae bacterium 3-1"
"Lachnospiraceae bacterium 3-2"
"Lachnospiraceae bacterium 3_1_46FAA"
"Lachnospiraceae bacterium 3_1_57FAA_CT1"
"Lachnospiraceae bacterium 4_1_37FAA"
"Lachnospiraceae bacterium 5_1_57FAA"
"Lachnospiraceae bacterium 5_1_63FAA"
"Lachnospiraceae bacterium 6_1_63FAA"
"Lachnospiraceae bacterium 7_1_58FAA"
"Lachnospiraceae bacterium 8_1_57FAA"
"Lachnospiraceae bacterium 9_1_43BFAA"
"Lachnospiraceae bacterium A10"
"Lachnospiraceae bacterium A2"
"Lachnospiraceae bacterium A4"
"Lachnospiraceae bacterium AB2028"
"Lachnospiraceae bacterium AC2012"
"Lachnospiraceae bacterium AC2014"
"Lachnospiraceae bacterium AC2028"
"Lachnospiraceae bacterium AC2029"
"Lachnospiraceae bacterium AC2031"
"Lachnospiraceae bacterium AC3007"
"Lachnospiraceae bacterium AD3010"
"Lachnospiraceae bacterium C10"
"Lachnospiraceae bacterium C6A11"
"Lachnospiraceae bacterium COE1"
"Lachnospiraceae bacterium FD2005"
"Lachnospiraceae bacterium FE2018"
"Lachnospiraceae bacterium G11"
"Lachnospiraceae bacterium JC7"
"Lachnospiraceae bacterium M18-1"
"Lachnospiraceae bacterium MC2017"
"Lachnospiraceae bacterium MD2004"
"Lachnospiraceae bacterium NC2004"
"Lachnospiraceae bacterium NC2008"
"Lachnospiraceae bacterium ND2006"
"Lachnospiraceae bacterium NE2001"
"Lachnospiraceae bacterium NK3A20"
"Lachnospiraceae bacterium NK4A136"
"Lachnospiraceae bacterium NK4A144"
"Lachnospiraceae bacterium NK4A179"
"Lachnospiraceae bacterium oral taxon 082"
"Lachnospiraceae bacterium P6A3"
"Lachnospiraceae bacterium P6B14"
"Lachnospiraceae bacterium RM5"
"Lachnospiraceae bacterium V9D3004"
"Lachnospiraceae bacterium VE202-23"
"Lachnospiraceae bacterium XBB1006"
"Lachnospiraceae bacterium XBB2008"
"Lachnospiraceae bacterium XBD2001"
"Lachnospiraceae bacterium XPB1003"
"Lachnospiraceae bacterium YSB2008"
"Lachnospiraceae oral taxon 107"
"Lacinutrix sp. 5H-3-7-4"
"Lacticigenium naphtae"
"Lactobacillus acidipiscis"
"Lactobacillus acidophilus"
"Lactobacillus amylolyticus"
"Lactobacillus amylovorus"
"Lactobacillus animalis"
"Lactobacillus antri"
"Lactobacillus apodemi"
"Lactobacillus brevis"
"Lactobacillus buchneri"
"Lactobacillus casei"
"Lactobacillus ceti"
"Lactobacillus coleohominis"
"Lactobacillus composti"
"Lactobacillus coryniformis"
"Lactobacillus crispatus"
"Lactobacillus curvatus"
"Lactobacillus delbrueckii"
"Lactobacillus equi"
"Lactobacillus equicursoris"
"Lactobacillus fabifermentans"
"Lactobacillus farciminis"
"Lactobacillus farraginis"
"Lactobacillus fermentum"
"Lactobacillus florum"
"Lactobacillus fructivorans"
"Lactobacillus fuchuensis"
"Lactobacillus gallinarum"
"Lactobacillus gasseri"
"Lactobacillus gigeriorum"
"Lactobacillus hamsteri"
"Lactobacillus harbinensis"
"Lactobacillus hayakitensis"
"Lactobacillus helveticus"
"Lactobacillus hominis"
"Lactobacillus iners"
"Lactobacillus ingluviei"
"Lactobacillus jensenii"
"Lactobacillus johnsonii"
"Lactobacillus kefiranofaciens"
"Lactobacillus kisonensis"
"Lactobacillus kitasatonis"
"Lactobacillus kunkeei"
"Lactobacillus malefermentans"
"Lactobacillus mali"
"Lactobacillus mucosae"
"Lactobacillus murinus"
"Lactobacillus namurensis"
"Lactobacillus nodensis"
"Lactobacillus oris"
"Lactobacillus otakiensis"
"Lactobacillus parabrevis"
"Lactobacillus paracasei"
"Lactobacillus parafarraginis"
"Lactobacillus paralimentarius"
"Lactobacillus pasteurii"
"Lactobacillus pentosus"
"Lactobacillus plantarum"
"Lactobacillus pobuzihii"
"Lactobacillus psittaci"
"Lactobacillus reuteri"
"Lactobacillus rhamnosus"
"Lactobacillus rogosae"
"Lactobacillus rossiae"
"Lactobacillus ruminis"
"Lactobacillus saerimneri"
